i,j,pi_i,pi_j,pi_i_pi_j,pi_ij_cube,pi_ij_sphere,cov_cube,cov_sphere,delta,contrast_sq,aux_dist_sq,syg_contrib_cube,syg_contrib_sphere,syg_contrib_delta
1,9,0.4,0.4,0.16000000000000003,0.1504,0.1594,-0.009600000000000025,-0.0006000000000000449,0.00899999999999998,6.25,1.4103127202909824,0.06000000000000016,0.003750000000000281,-0.056249999999999876
1,10,0.4,0.4,0.16000000000000003,0.1584,0.1634,-0.001600000000000018,0.0033999999999999586,0.004999999999999977,6.25,1.6271759547908422,0.010000000000000113,-0.02124999999999974,-0.031249999999999854
1,11,0.4,0.4,0.16000000000000003,0.1204,0.1302,-0.03960000000000004,-0.02980000000000002,0.009800000000000017,6.25,22.01953891254083,0.24750000000000025,0.18625000000000014,-0.06125000000000011
1,12,0.4,0.4,0.16000000000000003,0.0962,0.1098,-0.06380000000000004,-0.050200000000000036,0.013600000000000001,6.25,72.88226179473656,0.3987500000000002,0.31375000000000025,-0.08499999999999996
1,13,0.4,0.4,0.16000000000000003,0.1496,0.156,-0.01040000000000002,-0.004000000000000031,0.006399999999999989,0.0,0.6657649298774686,0.0,0.0,0.0
1,14,0.4,0.4,0.16000000000000003,0.12,0.1136,-0.040000000000000036,-0.046400000000000025,-0.006399999999999989,6.25,55.37315779588803,0.2500000000000002,0.29000000000000015,0.039999999999999925
1,15,0.4,0.4,0.16000000000000003,0.1456,0.154,-0.014400000000000024,-0.006000000000000033,0.00839999999999999,0.0,11.287139762751856,0.0,0.0,0.0
1,16,0.4,0.4,0.16000000000000003,0.1534,0.1546,-0.0066000000000000225,-0.005400000000000044,0.0011999999999999789,0.0,2.9197096152308335,0.0,0.0,0.0
1,17,0.4,0.4,0.16000000000000003,0.1346,0.1414,-0.025400000000000034,-0.018600000000000033,0.0068000000000000005,6.25,15.25464521006667,0.15875000000000022,0.11625000000000021,-0.04250000000000001
1,18,0.4,0.4,0.16000000000000003,0.1478,0.156,-0.012200000000000044,-0.004000000000000031,0.008200000000000013,0.0,1.6400183546729208,0.0,0.0,0.0
1,19,0.4,0.4,0.16000000000000003,0.1546,0.1588,-0.005400000000000044,-0.0012000000000000344,0.004200000000000009,0.0,16.923737489257846,0.0,0.0,0.0
1,20,0.4,0.4,0.16000000000000003,0.1336,0.137,-0.026400000000000035,-0.02300000000000002,0.003400000000000014,6.25,34.95264687895946,0.1650000000000002,0.14375000000000013,-0.021250000000000074
1,21,0.4,0.4,0.16000000000000003,0.1334,0.1506,-0.02660000000000004,-0.00940000000000002,0.01720000000000002,6.25,7.831738276590695,0.16625000000000026,0.05875000000000012,-0.10750000000000014
1,22,0.4,0.4,0.16000000000000003,0.1546,0.1638,-0.005400000000000044,0.00379999999999997,0.009200000000000014,6.25,2.103837396260662,0.03375000000000027,-0.023749999999999813,-0.057500000000000086
