N,p,f,pop_type,alpha,p_true,cube_e_max,cube_e_mean,cube_bias,cube_nfrac,cube_nsel,sph_e_max,sph_e_mean,sph_bias,sph_nfrac,sph_nsel,delta_e_max,delta_e_mean,delta_bias,rep
50,2,0.5,mixed,0.2,0.6,0.03453213920582226,0.022019892924632502,0.040000000000000036,2,26,0.4261561100097627,0.24901560868449388,-0.039999999999999925,2,22,0.39162397080394046,0.22699571575986138,-1.1102230246251565e-16,17
50,2,0.5,mixed,0.2,0.6,0.3437393273402649,0.18032205295988654,0.0,2,24,0.3916827975923023,0.19748639154362765,-0.039999999999999925,2,26,0.04794347025203738,0.017164338583741112,0.039999999999999925,18
50,2,0.5,mixed,0.2,0.6,0.04106242617224907,0.038495171304309905,0.040000000000000036,2,26,0.013182320619262907,0.010440546600982582,-0.15999999999999998,2,21,-0.02788010555298616,-0.028054624703327324,0.11999999999999994,19
50,2,0.5,mixed,0.4,0.6,0.22054158593295475,0.13143636508322182,-0.07999999999999996,2,23,0.015207437269464868,0.012122093746933574,0.040000000000000036,2,26,-0.2053341486634899,-0.11931427133628825,-0.039999999999999925,0
50,2,0.5,mixed,0.4,0.6,0.08962070670414182,0.0750721646580873,0.0,2,24,0.12217473405641799,0.09395817322106571,0.08000000000000007,2,28,0.032554027352276166,0.01888600856297841,0.08000000000000007,1
50,2,0.5,mixed,0.4,0.6,0.17584585014864149,0.10072363386873862,0.0,2,27,0.15994073251136046,0.1426633862764784,0.12,2,26,-0.01590511763728103,0.04193975240773978,0.12,2
50,2,0.5,mixed,0.4,0.6,0.08784532002676569,0.05715184223178921,-0.039999999999999925,2,27,0.08896026969147403,0.07290709329721265,-0.039999999999999925,2,26,0.001114949664708334,0.015755251065423442,0.0,3
50,2,0.5,mixed,0.4,0.6,0.3719095293960391,0.1943353012018776,0.0,2,25,0.08962952534308145,0.06735519269496551,0.0,2,26,-0.28228000405295767,-0.1269801085069121,0.0,4
50,2,0.5,mixed,0.4,0.6,0.03793695388355233,0.030311120675638976,0.040000000000000036,2,25,0.07330290402174945,0.04529768580541066,0.08000000000000007,2,27,0.03536595013819712,0.014986565129771683,0.040000000000000036,5
50,2,0.5,mixed,0.4,0.6,0.18683442447171608,0.14094382350946383,0.08000000000000007,2,28,1.1237022219609432,0.5753950796679216,0.0,2,25,0.9368677974892271,0.43445125615845775,-0.08000000000000007,6
50,2,0.5,mixed,0.4,0.6,0.2370496785918946,0.12854417393993897,0.040000000000000036,2,27,0.04399274117022988,0.03313756783749542,-0.039999999999999925,2,26,-0.19305693742166471,-0.09540660610244356,-1.1102230246251565e-16,7
50,2,0.5,mixed,0.4,0.6,0.27026271548476066,0.15560796853280118,0.0,2,26,0.08229179732217999,0.06041254051032173,-0.039999999999999925,2,24,-0.18797091816258066,-0.09519542802247945,0.039999999999999925,8
50,2,0.5,mixed,0.4,0.6,0.5361137044063722,0.2840994360447214,0.0,2,25,0.2617860826698056,0.15513369673618407,0.040000000000000036,2,27,-0.2743276217365666,-0.1289657393085373,0.040000000000000036,9
50,2,0.5,mixed,0.4,0.6,0.060611347279710584,0.04484299878516149,0.040000000000000036,2,27,0.18473597508029843,0.09239171151986733,0.0,2,25,0.12412462780058785,0.04754871273470584,-0.040000000000000036,10
50,2,0.5,mixed,0.4,0.6,0.0764698187131942,0.05260270216380135,0.040000000000000036,2,26,0.09514640884943674,0.09077385122931783,-0.07999999999999996,2,22,0.018676590136242552,0.03817114906551648,0.039999999999999925,11
50,2,0.5,mixed,0.4,0.6,0.10917642662052583,0.07685846740344777,0.08000000000000007,2,27,0.02629497423481691,0.01557234437631418,0.040000000000000036,2,26,-0.08288145238570892,-0.0612861230271336,-0.040000000000000036,12
50,2,0.5,mixed,0.4,0.6,0.3673998530003654,0.2096278370249467,-0.039999999999999925,2,23,0.22532072553812238,0.13724426246126883,-0.039999999999999925,2,27,-0.142079127462243,-0.07238357456367786,0.0,13
50,2,0.5,mixed,0.4,0.6,0.1396461859126324,0.07727254859028819,0.040000000000000036,2,26,0.08383913286638128,0.05854837898921719,0.08000000000000007,2,23,-0.05580705304625111,-0.018724169601070997,0.040000000000000036,14
50,2,0.5,mixed,0.4,0.6,0.2721334994301715,0.19420035372568278,-0.07999999999999996,2,24,0.1829491021759074,0.12718596391312673,-0.039999999999999925,2,24,-0.08918439725426411,-0.06701438981255606,-0.040000000000000036,15
50,2,0.5,mixed,0.4,0.6,0.36264181040384025,0.2267313589783837,-0.07999999999999996,2,21,0.405956360099649,0.25961724864498587,-0.07999999999999996,2,20,0.04331454969580878,0.032885889666602164,0.0,16
50,2,0.5,mixed,0.4,0.6,0.13783746757439094,0.08315611246617712,0.0,2,25,0.35481589642270017,0.18290694689037462,-0.039999999999999925,2,22,0.21697842884830923,0.09975083442419751,0.039999999999999925,17
50,2,0.5,mixed,0.4,0.6,9.807516100945838,4.9175152744343285,-0.12,2,23,7.671399523787584,3.8444493270459095,0.08000000000000007,2,26,-2.136116577158254,-1.073065947388419,-0.039999999999999925,18
50,2,0.5,mixed,0.4,0.6,1.0632240903725223,0.5596459875378954,0.0,2,25,0.407857323972483,0.20821732597386253,0.12,2,29,-0.6553667664000393,-0.35142866156403285,0.12,19
50,2,0.5,skewed,0.0,0.6,0.10616639786965432,0.06751173608911458,-0.15999999999999998,2,21,0.34563473462508154,0.20390865462983687,-0.039999999999999925,2,22,0.23946833675542722,0.13639691854072228,-0.12000000000000005,0
50,2,0.5,skewed,0.0,0.6,0.11976107847912658,0.06596532205857895,-0.15999999999999998,2,21,0.29534057510524203,0.25507865010061415,0.12,2,28,0.17557949662611544,0.18911332804203518,-0.03999999999999998,1
50,2,0.5,skewed,0.0,0.6,0.1235301139011807,0.10161949080496947,-0.07999999999999996,2,23,0.11293308877503244,0.05799995555024654,0.040000000000000036,2,19,-0.010597025126148255,-0.04361953525472293,-0.039999999999999925,2
50,2,0.5,skewed,0.0,0.6,0.27886311936915137,0.17534815655545183,0.16000000000000003,2,27,0.46080375168558496,0.25935210002223547,-0.039999999999999925,2,25,0.1819406323164336,0.08400394346678364,-0.1200000000000001,3
50,2,0.5,skewed,0.0,0.6,0.2307966453633506,0.21030522407949237,-0.07999999999999996,2,21,0.08767480197267802,0.04397047408080129,0.12,2,29,-0.14312184339067258,-0.16633474999869108,0.040000000000000036,4
50,2,0.5,skewed,0.0,0.6,0.7204533329840218,0.4760140283250228,0.24,2,29,0.5322219073765946,0.37148259194788913,0.040000000000000036,2,27,-0.18823142560742723,-0.10453143637713369,-0.19999999999999996,5
50,2,0.5,skewed,0.0,0.6,0.14380893706505324,0.1382402978053639,0.08000000000000007,2,25,0.33607892062144856,0.19355655812210873,0.08000000000000007,2,26,0.19226998355639532,0.05531626031674483,0.0,6
50,2,0.5,skewed,0.0,0.6,0.16537190866002527,0.09593943611026014,0.12,2,29,0.4538775838793536,0.39007264808536035,-0.07999999999999996,2,21,0.28850567521932835,0.29413321197510023,-0.040000000000000036,7
50,2,0.5,skewed,0.0,0.6,0.15201977138119804,0.11672706864778878,0.040000000000000036,2,26,0.07212679048260463,0.07168876946629804,-0.039999999999999925,2,29,-0.07989298089859341,-0.04503829918149074,-1.1102230246251565e-16,8
50,2,0.5,skewed,0.0,0.6,0.562441463677616,0.3021363870610203,0.040000000000000036,2,25,0.57565496731057,0.33173311609433814,-0.15999999999999998,2,22,0.013213503632953927,0.029596729033317837,0.11999999999999994,9
50,2,0.5,skewed,0.0,0.6,0.360088757839369,0.24778924462941043,-0.039999999999999925,2,24,0.4612316922079956,0.283165332536233,0.0,2,24,0.10114293436862659,0.03537608790682256,-0.039999999999999925,10
50,2,0.5,skewed,0.0,0.6,0.22886102144524587,0.1690610091929625,0.16000000000000003,2,24,0.11011216821008403,0.0796870923546599,0.08000000000000007,2,28,-0.11874885323516184,-0.08937391683830259,-0.07999999999999996,11
50,2,0.5,skewed,0.0,0.6,0.07788360034638502,0.06169022924097685,-0.12,2,22,0.13167743623072212,0.08075230568098823,0.0,2,25,0.0537938358843371,0.019062076440011386,-0.12,12
50,2,0.5,skewed,0.0,0.6,0.5036699261519143,0.3054331371033723,-0.12,2,20,0.09202948745611665,0.06791219704534787,0.040000000000000036,2,21,-0.41164043869579764,-0.2375209400580244,-0.07999999999999996,13
50,2,0.5,skewed,0.0,0.6,0.20022123435574224,0.18626348385952224,-0.12,2,21,0.4498282768549566,0.37146981269002344,0.040000000000000036,2,26,0.24960704249921434,0.1852063288305012,-0.07999999999999996,14
50,2,0.5,skewed,0.0,0.6,0.18464630197853094,0.10876997364839322,-0.07999999999999996,2,24,0.18242215335608472,0.10038471835336596,-0.039999999999999925,2,23,-0.002224148622446215,-0.00838525529502726,-0.040000000000000036,15
50,2,0.5,skewed,0.0,0.6,0.12797993981041725,0.06490083042820888,0.08000000000000007,2,28,0.19824771602869898,0.10748864360265471,0.0,2,25,0.07026777621828173,0.042587813174445835,-0.08000000000000007,16
50,2,0.5,skewed,0.0,0.6,0.1232473170350759,0.09393815490128937,0.08000000000000007,2,28,0.17352377978092312,0.0890480390211957,0.16000000000000003,2,28,0.050276462745847225,-0.004890115880093679,0.07999999999999996,17
50,2,0.5,skewed,0.0,0.6,0.1508270167246261,0.13679839907190336,-0.07999999999999996,2,21,0.45144440584825235,0.26863345196537874,-0.07999999999999996,2,22,0.30061738912362623,0.13183505289347539,0.0,18
50,2,0.5,skewed,0.0,0.6,0.3790778025689531,0.3171081553324644,0.040000000000000036,2,25,0.41630340830101364,0.21484282026165255,0.0,2,25,0.03722560573206052,-0.10226533507081184,-0.040000000000000036,19
50,2,0.5,skewed,0.1,0.6,0.5421965041047404,0.3005835418550541,0.08000000000000007,2,28,0.42253650710242174,0.2500234383559116,0.040000000000000036,2,27,-0.11965999700231866,-0.05056010349914247,-0.040000000000000036,0
50,2,0.5,skewed,0.1,0.6,0.03603870436929958,0.01826638503956049,-0.12,2,23,0.10957179185761437,0.05480402571490025,0.040000000000000036,2,26,0.07353308748831479,0.03653764067533976,-0.07999999999999996,1
50,2,0.5,skewed,0.1,0.6,0.5380375803574657,0.33106404958208524,-0.039999999999999925,2,24,0.50900671693066,0.2876570773117919,0.0,2,25,-0.02903086342680572,-0.04340697227029333,-0.039999999999999925,2
50,2,0.5,skewed,0.1,0.6,0.3720416466613855,0.26334049080646804,0.040000000000000036,2,25,0.6073911305750106,0.3116759337797701,-0.039999999999999925,2,27,0.2353494839136251,0.048335442973302056,-1.1102230246251565e-16,3
50,2,0.5,skewed,0.1,0.6,0.3626839493792892,0.32570215941299263,-0.039999999999999925,2,22,0.49813685220367493,0.48365883672519205,0.0,2,28,0.1354529028243857,0.15795667731219942,-0.039999999999999925,4
50,2,0.5,skewed,0.1,0.6,0.053144754572320416,0.03920055897208265,-0.039999999999999925,2,25,0.21552186584306504,0.1489893495957991,0.0,2,25,0.1623771112707446,0.10978879062371645,-0.039999999999999925,5
50,2,0.5,skewed,0.1,0.6,0.07820969785953803,0.04883476078953552,0.12,2,31,0.24971941974339235,0.21852089403340536,-0.039999999999999925,2,25,0.17150972188385433,0.16968613324386983,-0.08000000000000007,6
50,2,0.5,skewed,0.1,0.6,0.1097954418185197,0.09460025197750062,-0.15999999999999998,2,23,0.06889340356515494,0.0388941191537852,0.08000000000000007,2,27,-0.04090203825336476,-0.05570613282371542,-0.0799999999999999,7
50,2,0.5,skewed,0.1,0.6,0.567623917265026,0.3483013099360309,0.08000000000000007,2,25,0.4548613530581113,0.24789618619572698,0.0,2,22,-0.11276256420691472,-0.10040512374030394,-0.08000000000000007,8
50,2,0.5,skewed,0.1,0.6,0.20688320554040548,0.12463722989666523,-0.039999999999999925,2,25,0.010172356344973193,0.008587867579305243,-0.12,2,23,-0.1967108491954323,-0.11604936231735999,0.08000000000000007,9
50,2,0.5,skewed,0.1,0.6,0.1799691893006404,0.1555159919521502,-0.15999999999999998,2,22,0.4604444391156024,0.36079833836272135,-0.07999999999999996,2,25,0.28047524981496197,0.20528234641057114,-0.08000000000000002,10
50,2,0.5,skewed,0.1,0.6,0.11519654453640261,0.10702851996003708,-0.07999999999999996,2,25,0.07143982683162987,0.03793751916412452,0.040000000000000036,2,25,-0.04375671770477274,-0.06909100079591256,-0.039999999999999925,11
50,2,0.5,skewed,0.1,0.6,0.11722976537395949,0.07333556908182812,0.040000000000000036,2,26,0.045569626725686846,0.03454412574836849,0.08000000000000007,2,27,-0.07166013864827264,-0.03879144333345963,0.040000000000000036,12
50,2,0.5,skewed,0.1,0.6,0.1611593663211112,0.0806595451193183,-0.07999999999999996,2,24,0.10822386873868685,0.05576177239934119,-0.039999999999999925,2,22,-0.05293549758242434,-0.02489777271997711,-0.040000000000000036,13
50,2,0.5,skewed,0.1,0.6,0.11233322388636699,0.06378887485437097,-0.039999999999999925,2,26,0.022479070295458585,0.014343890625352072,-0.07999999999999996,2,22,-0.0898541535909084,-0.0494449842290189,0.040000000000000036,14
50,2,0.5,skewed,0.1,0.6,0.06137703011479042,0.043921282541806494,0.0,2,27,0.14886200568297106,0.08052481752053196,-0.12,2,25,0.08748497556818063,0.03660353497872547,0.12,15
50,2,0.5,skewed,0.1,0.6,0.10333113249991403,0.0771143750022841,0.040000000000000036,2,22,0.09070793256064502,0.058993500755039334,0.040000000000000036,2,26,-0.012623199939269011,-0.01812087424724477,0.0,16
50,2,0.5,skewed,0.1,0.6,0.20815194999871808,0.17761499882624088,-0.07999999999999996,2,24,0.24829354476989188,0.14261376766051964,-0.07999999999999996,2,22,0.040141594771173794,-0.035001231165721236,0.0,17
50,2,0.5,skewed,0.1,0.6,0.11936569069010146,0.11475332628573641,0.0,2,22,0.04507528974583033,0.04262709502947555,0.0,2,24,-0.07429040094427113,-0.07212623125626086,0.0,18
50,2,0.5,skewed,0.1,0.6,0.3108046312682436,0.23486799872050768,0.08000000000000007,2,27,0.4398726187436246,0.4235268912590848,0.0,2,25,0.129067987475381,0.18865889253857715,-0.08000000000000007,19
50,2,0.5,skewed,0.2,0.6,0.01865766351331063,0.009830039232409934,0.0,2,26,0.11385379649305924,0.09140637685001102,-0.15999999999999998,2,25,0.0951961329797486,0.08157633761760108,0.15999999999999998,0
50,2,0.5,skewed,0.2,0.6,0.2709586905281364,0.20996335702063618,0.0,2,25,0.2428484519788658,0.17616212727724817,-0.039999999999999925,2,26,-0.02811023854927064,-0.033801229743388006,0.039999999999999925,1
50,2,0.5,skewed,0.2,0.6,0.10037242006505284,0.0694627106938121,-0.039999999999999925,2,25,0.3244731825169351,0.21790203976136377,-0.19999999999999996,2,22,0.22410076245188223,0.14843932906755167,0.16000000000000003,2
50,2,0.5,skewed,0.2,0.6,0.11054918742791622,0.10095327059383134,0.08000000000000007,2,25,0.19100758230232198,0.1523653974577418,-0.039999999999999925,2,23,0.08045839487440576,0.05141212686391046,-0.04000000000000015,3
50,2,0.5,skewed,0.2,0.6,0.16596237754169244,0.12490404290792681,0.08000000000000007,2,23,0.21827467596544792,0.17215118995022183,0.0,2,23,0.05231229842375548,0.04724714704229502,-0.08000000000000007,4
50,2,0.5,skewed,0.2,0.6,0.2220909060375323,0.11500657095617402,0.12,2,27,0.06515145081371912,0.05087798836640489,-0.039999999999999925,2,22,-0.15693945522381317,-0.06412858258976913,-0.08000000000000007,5
50,2,0.5,skewed,0.2,0.6,0.28392311053152514,0.15270537653566923,0.16000000000000003,2,30,0.22439123014236778,0.11295792537615747,0.12,2,28,-0.059531880389157354,-0.03974745115951177,-0.040000000000000036,6
50,2,0.5,skewed,0.2,0.6,0.32215565284935627,0.1901099523760014,0.08000000000000007,2,26,0.38318208126364967,0.3252389883253198,-0.039999999999999925,2,23,0.0610264284142934,0.13512903594931838,-0.04000000000000015,7
50,2,0.5,skewed,0.2,0.6,0.7573228735487729,0.4991286391576769,0.0,2,23,0.6740679161992779,0.3497574868835101,-0.039999999999999925,2,23,-0.08325495734949506,-0.1493711522741668,0.039999999999999925,8
50,2,0.5,skewed,0.2,0.6,0.13775217333968146,0.08805416233294039,0.040000000000000036,2,25,0.3217234647383948,0.16902010867417466,-0.07999999999999996,2,29,0.18397129139871335,0.08096594634123427,0.039999999999999925,9
50,2,0.5,skewed,0.2,0.6,0.3461713563178981,0.2681352718038165,0.0,2,26,0.07004082409724742,0.04711878893284029,-0.039999999999999925,2,26,-0.27613053222065065,-0.22101648287097622,0.039999999999999925,10
50,2,0.5,skewed,0.2,0.6,0.5744234482872154,0.4849191773684012,0.0,2,25,0.6703384744010552,0.3950685567036849,0.08000000000000007,2,28,0.09591502611383984,-0.08985062066471627,0.08000000000000007,11
50,2,0.5,skewed,0.2,0.6,0.03776833521532235,0.02160681760941023,0.08000000000000007,2,26,0.3154841401791237,0.21691664402071306,0.040000000000000036,2,22,0.2777158049638013,0.19530982641130284,-0.040000000000000036,12
50,2,0.5,skewed,0.2,0.6,0.11656802758399842,0.08691954894242163,-0.07999999999999996,2,24,0.08012520315891535,0.06455143583820819,-0.07999999999999996,2,23,-0.03644282442508308,-0.02236811310421344,0.0,13
50,2,0.5,skewed,0.2,0.6,0.10272077811975819,0.09646356823215366,0.08000000000000007,2,27,0.11551373806940538,0.09149228313236381,0.0,2,22,0.012792959949647187,-0.004971285099789849,-0.08000000000000007,14
50,2,0.5,skewed,0.2,0.6,0.04651753227900755,0.033914701914244,-0.07999999999999996,2,26,0.2132325439386047,0.10899112239675603,-0.07999999999999996,2,20,0.16671501165959715,0.07507642048251204,0.0,15
50,2,0.5,skewed,0.2,0.6,0.3857663246728492,0.20755288166036676,0.040000000000000036,2,28,0.6722868244798181,0.399176332508263,0.040000000000000036,2,28,0.2865204998069689,0.19162345084789625,0.0,16
50,2,0.5,skewed,0.2,0.6,0.3557250494039984,0.2500848902826864,-0.12,2,23,0.2585533902773598,0.16444772194617013,0.12,2,27,-0.09717165912663861,-0.08563716833651625,0.0,17
50,2,0.5,skewed,0.2,0.6,0.1145847296866137,0.08007610751203491,0.08000000000000007,2,26,0.10486396855643011,0.08310681284196489,0.0,2,24,-0.009720761130183594,0.0030307053299299808,-0.08000000000000007,18
50,2,0.5,skewed,0.2,0.6,0.16758105928124156,0.09049071176669198,-0.12,2,20,0.3386257626814323,0.18625357194298559,0.08000000000000007,2,26,0.17104470340019073,0.09576286017629361,-0.039999999999999925,19
50,2,0.5,skewed,0.4,0.6,0.1928140376903836,0.13281900936711552,0.12,2,28,0.18168534860518107,0.165154939795534,-0.07999999999999996,2,20,-0.011128689085202537,0.03233593042841848,-0.040000000000000036,0
50,2,0.5,skewed,0.4,0.6,0.2641205202993553,0.1751550815363288,-0.07999999999999996,2,23,0.19762276402816942,0.17565702310808862,-0.15999999999999998,2,21,-0.06649775627118587,0.0005019415717598119,0.08000000000000002,1
50,2,0.5,skewed,0.4,0.6,0.49397436691761787,0.2779089544027135,0.0,2,25,0.29916765038484366,0.1509333597856095,0.0,2,27,-0.1948067165327742,-0.126975594617104,0.0,2
50,2,0.5,skewed,0.4,0.6,0.17297110162658816,0.09889900390688543,0.0,2,26,0.026985591004923412,0.02494387961883813,-0.07999999999999996,2,21,-0.14598551062166476,-0.07395512428804729,0.07999999999999996,3
50,2,0.5,skewed,0.4,0.6,0.2544915519809351,0.16797221826788228,-0.15999999999999998,2,22,0.381658986149335,0.35714211039416643,0.040000000000000036,2,28,0.12716743416839993,0.18916989212628416,-0.11999999999999994,4
50,2,0.5,skewed,0.4,0.6,0.004758589888369229,0.004098624359482441,0.040000000000000036,2,24,0.17462512218293405,0.15419112151416353,0.0,2,27,0.16986653229456483,0.1500924971546811,-0.040000000000000036,5
50,2,0.5,skewed,0.4,0.6,0.2794114108593799,0.1462951180510077,0.040000000000000036,2,23,0.11694285758519439,0.06692575027244925,-0.07999999999999996,2,22,-0.16246855327418552,-0.07936936777855845,0.039999999999999925,6
50,2,0.5,skewed,0.4,0.6,0.32596905501451434,0.16764504278892534,-0.12,2,21,0.4140968142995908,0.21820842575400046,-0.039999999999999925,2,24,0.08812775928507643,0.05056338296507512,-0.08000000000000007,7
50,2,0.5,skewed,0.4,0.6,0.09351043653206112,0.07357758320017471,0.0,2,23,0.11535666950353919,0.069643267492219,-0.039999999999999925,2,24,0.021846232971478072,-0.003934315707955716,0.039999999999999925,8
50,2,0.5,skewed,0.4,0.6,0.19270345265281727,0.1507119012866433,-0.07999999999999996,2,25,0.5922313501479888,0.3286548337570264,0.040000000000000036,2,27,0.3995278974951715,0.17794293247038312,-0.039999999999999925,9
50,2,0.5,skewed,0.4,0.6,0.3842655565565349,0.25842435656971446,-0.07999999999999996,2,22,0.4672805677959744,0.24191260028195755,0.0,2,25,0.0830150112394395,-0.016511756287756918,-0.07999999999999996,10
50,2,0.5,skewed,0.4,0.6,0.20605372058403423,0.12608264134735672,-0.039999999999999925,2,23,0.4250530144298166,0.29776186265494214,0.0,2,24,0.21899929384578234,0.17167922130758542,-0.039999999999999925,11
50,2,0.5,skewed,0.4,0.6,0.3285991862415657,0.16643279225708849,-0.039999999999999925,2,23,0.35435376190720086,0.27853361954429307,0.12,2,27,0.02575457566563516,0.11210082728720458,0.08000000000000007,12
50,2,0.5,skewed,0.4,0.6,0.2630730413000918,0.18914972048294054,-0.12,2,22,0.33212647159844433,0.23826194006668622,-0.07999999999999996,2,25,0.06905343029835254,0.049112219583745675,-0.040000000000000036,13
50,2,0.5,skewed,0.4,0.6,0.477227266850741,0.2924622501821821,-0.039999999999999925,2,25,0.6414436415936224,0.3568035839267582,0.08000000000000007,2,30,0.16421637474288142,0.06434133374457612,0.04000000000000015,14
50,2,0.5,skewed,0.4,0.6,0.1436277561896386,0.0923811771884781,0.040000000000000036,2,28,0.3059505807838881,0.17941059131823273,-0.039999999999999925,2,20,0.1623228245942495,0.08702941412975462,-1.1102230246251565e-16,15
50,2,0.5,skewed,0.4,0.6,0.4701445245512231,0.36598004858152516,-0.12,2,23,0.5011511828945499,0.2542262616411244,0.08000000000000007,2,28,0.031006658343326776,-0.11175378694040078,-0.039999999999999925,16
50,2,0.5,skewed,0.4,0.6,0.10130410540140421,0.07847416807179011,0.0,2,31,0.07591922917472091,0.07157585049640941,-0.039999999999999925,2,29,-0.025384876226683298,-0.0068983175753807024,0.039999999999999925,17
50,2,0.5,skewed,0.4,0.6,0.277559677645987,0.15906609390422416,0.040000000000000036,2,25,0.12219705874087085,0.06809846209859667,0.16000000000000003,2,29,-0.15536261890511616,-0.09096763180562749,0.12,18
50,2,0.5,skewed,0.4,0.6,0.10421141841725873,0.09265462312468287,0.20000000000000007,2,29,0.01040167179250589,0.007502489765373947,0.0,2,22,-0.09380974662475283,-0.08515213335930892,-0.20000000000000007,19
50,2,0.5,correlated,0.0,0.6,0.12390340550424238,0.10983918513638079,-0.07999999999999996,2,23,0.1105564927451707,0.055349923323439985,0.040000000000000036,2,24,-0.013346912759071683,-0.0544892618129408,-0.039999999999999925,0
50,2,0.5,correlated,0.0,0.6,1.251684206858607,1.0341988743135884,-0.12,2,23,0.0459649391817496,0.040843843232499996,0.0,2,27,-1.2057192676768573,-0.9933550310810884,-0.12,1
50,2,0.5,correlated,0.0,0.6,1.4016158894572057,1.020992025156308,-0.24,2,19,5.697933394952991,2.9650864870506086,0.0,2,27,4.296317505495786,1.9440944618943006,-0.24,2
50,2,0.5,correlated,0.0,0.6,1.0226416843116035,0.6566119191224572,0.08000000000000007,2,23,0.2583455099094091,0.21056579175509005,0.16000000000000003,2,30,-0.7642961744021944,-0.44604612736736715,0.07999999999999996,3
50,2,0.5,correlated,0.0,0.6,0.1167444937574714,0.07660904854997151,0.08000000000000007,2,29,0.15582551145435058,0.09211504991676837,-0.039999999999999925,2,22,0.03908101769687919,0.015506001366796862,-0.04000000000000015,4
50,2,0.5,correlated,0.0,0.6,4.541516428990602,2.289793845953407,-0.15999999999999998,2,20,15.891919424755521,8.003882993032507,-0.12,2,21,11.35040299576492,5.7140891470791,-0.03999999999999998,5
50,2,0.5,correlated,0.0,0.6,0.9138384518449455,0.6674921138580385,0.0,2,22,0.7477020766988374,0.3907452972360187,0.0,2,22,-0.16613637514610813,-0.27674681662201983,0.0,6
50,2,0.5,correlated,0.0,0.6,1.4172027549462378,0.7539523301547318,-0.07999999999999996,2,22,0.13928771422936045,0.11293882684474355,0.040000000000000036,2,30,-1.2779150407168773,-0.6410135033099883,-0.039999999999999925,7
50,2,0.5,correlated,0.0,0.6,0.4689568617923669,0.35899425792749157,0.08000000000000007,2,27,0.057234002445847185,0.05710318657960045,0.040000000000000036,2,25,-0.4117228593465197,-0.3018910713478911,-0.040000000000000036,8
50,2,0.5,correlated,0.0,0.6,0.23340329655394546,0.18571790267239213,-0.12,2,21,0.4684422434003855,0.317083750635808,-0.039999999999999925,2,24,0.23503894684644003,0.13136584796341588,-0.08000000000000007,9
50,2,0.5,correlated,0.0,0.6,0.194466822333943,0.17660127807467374,-0.12,2,21,0.457732933701267,0.23915185714117213,0.040000000000000036,2,27,0.26326611136732403,0.06255057906649839,-0.07999999999999996,10
50,2,0.5,correlated,0.0,0.6,3.028258476020175,1.6830464271323846,0.24,2,32,4.939155263787184,2.4698064437546705,-0.19999999999999996,2,16,1.9108967877670087,0.7867600166222859,-0.040000000000000036,11
50,2,0.5,correlated,0.0,0.6,0.595090597178803,0.3642677856129808,-0.039999999999999925,2,24,0.371356054452671,0.30095166831989606,-0.19999999999999996,2,22,-0.22373454272613197,-0.06331611729308473,0.16000000000000003,12
50,2,0.5,correlated,0.0,0.6,0.22144896770276315,0.17743373251105538,0.0,2,24,0.26157809964932494,0.22274131986892187,-0.12,2,22,0.040129131946561786,0.0453075873578665,0.12,13
50,2,0.5,correlated,0.0,0.6,0.5528996919011814,0.34928504888339384,-0.07999999999999996,2,22,0.38431775650408756,0.20078268895604162,-0.039999999999999925,2,26,-0.16858193539709382,-0.14850235992735222,-0.040000000000000036,14
50,2,0.5,correlated,0.0,0.6,0.21926023434692196,0.1442615308172481,0.040000000000000036,2,28,1.200465405160113,0.6883295821146276,0.08000000000000007,2,23,0.9812051708131909,0.5440680512973795,0.040000000000000036,15
50,2,0.5,correlated,0.0,0.6,0.07372853720974921,0.07149461403068387,0.08000000000000007,2,24,0.6236210640817834,0.4922152909425291,-0.039999999999999925,2,25,0.5498925268720342,0.4207206769118452,-0.04000000000000015,16
50,2,0.5,correlated,0.0,0.6,0.15356727721679428,0.09592919703046968,0.040000000000000036,2,23,0.18102924374235174,0.10218928905511755,-0.15999999999999998,2,20,0.027461966525557463,0.006260092024647876,0.11999999999999994,17
50,2,0.5,correlated,0.0,0.6,0.2730884725402776,0.13795410494112206,0.12,2,27,0.8871652217408399,0.5601669491719332,-0.039999999999999925,2,22,0.6140767492005623,0.4222128442308112,-0.08000000000000007,18
50,2,0.5,correlated,0.0,0.6,5.038184398507969,2.858775169031349,0.040000000000000036,2,24,2.13680252721756,1.1972027800706606,0.12,2,31,-2.901381871290409,-1.6615723889606884,0.07999999999999996,19
50,2,0.5,correlated,0.1,0.6,0.22782014453073784,0.1837206863693006,-0.07999999999999996,2,19,0.2266230172136758,0.15181416844944584,-0.039999999999999925,2,23,-0.0011971273170620356,-0.03190651791985477,-0.040000000000000036,0
50,2,0.5,correlated,0.1,0.6,0.1360978353784786,0.09321649206429475,-0.07999999999999996,2,23,0.06408562143212077,0.04843901609642731,0.040000000000000036,2,25,-0.07201221394635784,-0.044777475967867436,-0.039999999999999925,1
50,2,0.5,correlated,0.1,0.6,0.6440132159830498,0.3424915100356492,0.12,2,30,1.068280894330369,0.5620592677884841,-0.12,2,21,0.42426767834731915,0.21956775775283494,0.0,2
50,2,0.5,correlated,0.1,0.6,0.12205072160956702,0.06239514042587932,-0.039999999999999925,2,24,0.03985096624212721,0.029096149015324976,0.08000000000000007,2,27,-0.08219975536743981,-0.03329899141055434,0.04000000000000015,3
